a,sigma,r0,T,swap_length,K,price,vega,volga,delta,gamma
1.603835,0.116254,0.002382,6.979973,1,0.002182,0.01277968,0.10904554,-0.00020721,-0.00796479,0.00496393
0.801370,0.193409,0.008052,4.089531,1,0.008736,0.04021576,0.20922017,-0.00294810,-0.03631657,0.03139158
0.167222,0.138245,0.008647,1.936326,3,0.007808,0.15190850,1.07433128,-0.29385844,0.45634532,-0.27490512
0.506381,0.036283,0.001240,1.722831,3,0.001057,0.02029254,0.55358177,-0.00875781,0.29351991,2.36462712
0.308409,0.131882,0.014829,1.989846,1,0.014973,0.04689514,0.35574430,-0.00994890,0.14497012,0.05482927
1.777091,0.280541,0.044764,1.705505,4,0.050408,0.02378138,0.10729776,0.01384854,-0.00248906,-0.00125533
0.470958,0.168200,0.019613,5.571368,2,0.022037,0.07717324,0.46961388,-0.03357229,-0.11451727,0.16214921
0.143984,0.241210,0.013909,1.403643,1,0.013882,0.09420935,0.38801354,-0.02343051,0.21729483,-0.03095463
0.857091,0.088749,0.027526,3.445610,3,0.030043,0.02350322,0.29290894,0.01777180,-0.00308049,-0.00776342
1.260323,0.183655,0.006203,2.177844,3,0.005641,0.03602703,0.19092464,-0.00162048,-0.00274007,-0.00611929
0.897371,0.044292,0.009844,1.145682,3,0.009334,0.01341406,0.28348565,0.01579737,0.17810155,1.35387671
0.214427,0.075069,0.045217,3.254163,4,0.049303,0.08202443,1.14605808,-0.24163458,0.28081736,-0.22223426
0.596490,0.180140,0.023616,5.595431,2,0.024390,0.06635612,0.36809197,-0.01886224,-0.09069581,0.12220715
1.953396,0.057669,0.039748,3.270943,4,0.037002,0.01267349,0.06067387,0.81126398,-0.00588119,0.00271222
0.485178,0.061745,0.044057,1.285435,4,0.038105,0.04645097,0.52036285,0.64028108,0.45222622,1.92846894
1.157379,0.152398,0.012394,5.823002,2,0.011282,0.02989739,0.18879588,-0.00076192,-0.02537842,0.02154009
0.278382,0.260577,0.024816,2.216581,4,0.019764,0.26143602,0.93350714,-0.44690314,0.00702417,-0.48276800
1.355069,0.173982,0.032177,1.541284,2,0.031366,0.02829915,0.15576185,-0.00012609,0.02175821,-0.00555945
1.318560,0.029049,0.028761,3.330002,4,0.024911,0.01508281,0.08064956,3.98116207,-0.00399703,-0.00141749
1.452824,0.237715,0.016323,1.376570,4,0.015673,0.03812544,0.15412289,-0.00082772,0.02171177,-0.00830261
1.439483,0.198691,0.043880,3.713689,1,0.048037,0.01970074,0.10539781,0.00078359,-0.01261720,0.00806173
0.478425,0.149651,0.027607,4.344819,1,0.032141,0.04094858,0.28425729,-0.00502283,-0.03398644,0.01219088
1.496087,0.050134,0.021217,2.563103,2,0.021434,0.00688739,0.13780904,-0.00021420,0.00189377,-0.00166741
1.569121,0.271541,0.028856,2.669917,3,0.025148,0.04081152,0.12866125,0.00581185,-0.02102249,0.01061002
1.000696,0.023339,0.046875,4.183569,3,0.038966,0.02043285,0.05745591,6.44810057,-0.00938357,-0.00033440
0.424591,0.109094,0.034370,2.396090,3,0.028873,0.07452484,0.60517550,-0.00067134,0.15904182,-0.10263630
1.477257,0.148733,0.027962,1.654382,4,0.023022,0.03257068,0.13747276,0.11199120,0.01386102,-0.01082516
0.318506,0.270530,0.009157,2.885995,1,0.009432,0.10309236,0.37839073,-0.02477602,-0.04597779,-0.07592088
0.157767,0.022368,0.017114,2.912089,3,0.018387,0.02601644,1.22964036,0.03707627,0.60086381,7.57608938
1.524791,0.258376,0.035733,4.859397,2,0.034174,0.03244629,0.11832280,0.00001939,-0.02110948,0.01373342
1.461295,0.246080,0.034675,7.020059,1,0.042022,0.02122045,0.09563062,0.00219144,-0.01451456,0.00992787
0.985743,0.179615,0.022798,6.116474,2,0.024126,0.03761641,0.21382518,-0.00333480,-0.03721332,0.03680681
0.184550,0.290647,0.025835,3.972070,2,0.027217,0.24260648,0.80881864,-0.34189847,-0.42333007,0.56219125
1.312117,0.162467,0.041126,1.747874,2,0.036908,0.03035348,0.15700187,0.01647853,0.01429219,-0.01023132
1.296319,0.263615,0.003832,4.363872,2,0.004004,0.04549349,0.17347883,-0.00222746,-0.03380836,0.02511277
1.399632,0.090364,0.026240,5.047645,2,0.025271,0.01370054,0.13854836,0.00721685,-0.00952119,0.00661485
0.741694,0.050828,0.048039,1.628850,4,0.055419,0.00990953,0.32553673,1.23839653,0.10187373,0.68814343
0.842979,0.068497,0.039244,3.888776,1,0.036407,0.01366212,0.17624480,0.02338997,-0.00405705,-0.00266113
1.380846,0.024685,0.040277,1.104676,2,0.048086,0.00038733,0.06122344,4.47873068,0.01230182,0.32433170
1.419288,0.197655,0.040237,7.898922,1,0.038762,0.01890648,0.09150352,0.00010987,-0.01331827,0.00938183
0.961046,0.204177,0.032287,1.204218,3,0.030406,0.05500594,0.25211588,-0.00253833,0.10388156,0.04020909
0.752430,0.119787,0.023242,1.805838,3,0.024602,0.04092789,0.35305259,-0.00706988,0.09486599,0.04533272
0.320593,0.170141,0.040829,3.700486,2,0.037405,0.10349391,0.58151114,-0.07299055,-0.05352665,-0.10483521
0.427574,0.046021,0.014532,5.320733,1,0.013380,0.01539590,0.32229358,0.00325292,0.00658613,-0.03472495
1.810383,0.100367,0.047094,1.446360,1,0.056471,0.00586678,0.08562276,0.08807208,0.00865351,0.00571587
0.218482,0.159915,0.030196,2.940907,4,0.033032,0.18731137,1.16013408,-0.54201102,0.07568040,-0.65783131
0.126604,0.250297,0.001747,1.527924,4,0.001041,0.34039071,1.27239704,-0.99362212,0.37544867,-1.16733277
0.250177,0.081944,0.036703,1.723324,3,0.032640,0.07340221,0.81252420,-0.03026860,0.50472635,1.24774539
0.323057,0.101951,0.015843,2.455268,3,0.018639,0.07854856,0.80313921,-0.08228366,0.23405391,-0.02579942
1.405608,0.065464,0.012357,5.461064,3,0.011404,0.01159376,0.15404931,0.02759125,-0.00808207,0.00563317
1.152805,0.286826,0.040812,4.932691,2,0.038279,0.04996795,0.16459298,-0.00201332,-0.04216002,0.03556311
1.594563,0.204141,0.007190,1.549461,4,0.006519,0.02940286,0.13713764,0.00014511,0.00921721,-0.00623826
1.958735,0.072758,0.025813,1.757987,1,0.027711,0.00542603,0.08388804,0.01042509,0.00345581,-0.00021035
1.782675,0.075448,0.048438,5.334678,1,0.044830,0.00762295,0.07336191,0.05815913,-0.00426013,0.00238078
0.306540,0.098857,0.023071,5.671285,3,0.021878,0.08518043,0.83848321,-0.12300765,-0.09342423,0.00610592
1.308447,0.151626,0.015564,4.191515,3,0.018598,0.02247188,0.17131156,0.01441449,-0.01582196,0.01111381
1.517842,0.133225,0.031484,2.587445,1,0.035228,0.01301127,0.10799903,0.00506900,-0.00410982,0.00079290
0.348654,0.069467,0.048819,5.559844,3,0.041736,0.05349814,0.62987339,0.16365951,-0.02909554,-0.07279450
0.647808,0.241300,0.016183,4.944502,4,0.018804,0.10506798,0.45164344,-0.04021309,-0.13285516,0.16577184
1.079700,0.037501,0.012540,3.176564,3,0.010955,0.01117449,0.22484459,0.27999860,0.00592040,-0.00644220
0.686569,0.030688,0.033248,4.119116,2,0.031026,0.01217669,0.31169933,0.35095087,0.01459797,-0.01594470
1.161367,0.087165,0.036346,1.554586,4,0.043665,0.00881721,0.18133599,0.53326154,0.03324390,0.07635176
1.886422,0.088160,0.008506,4.627120,4,0.007025,0.01222917,0.10110625,0.06695856,-0.00643327,0.00338424
0.100552,0.066579,0.043274,3.257745,3,0.050530,0.08123155,1.31669569,-0.26385200,0.43670112,0.03798734
0.554571,0.290482,0.047241,4.733001,4,0.046238,0.13679761,0.45195034,-0.07428735,-0.19146034,0.26264793
1.324560,0.080172,0.023067,6.087482,2,0.027674,0.00862370,0.14445506,0.10787976,-0.00643245,0.00479773
1.238200,0.127893,0.012578,3.936316,3,0.012015,0.02505284,0.18878382,-0.00026193,-0.01723926,0.01173728
0.610170,0.162971,0.032578,3.217998,3,0.033882,0.06963901,0.43114161,-0.02625750,-0.02036585,-0.03077040
1.024984,0.138728,0.037570,6.278277,1,0.033553,0.02078913,0.13647071,0.00440520,-0.01984314,0.01893693
0.477010,0.298053,0.009088,3.808213,2,0.008008,0.14926690,0.48969066,-0.06170040,-0.17635892,0.18382022
1.090124,0.042637,0.017673,3.075843,3,0.015625,0.01287373,0.21600927,0.33009857,0.00577865,-0.00731723
1.889135,0.014124,0.030141,2.338457,4,0.026706,0.01342447,0.00007206,0.07380132,-0.00120353,-0.00244676
1.150420,0.184906,0.035764,1.148877,2,0.031429,0.03939587,0.18605123,0.00911180,0.07762017,0.04098701
1.522179,0.158378,0.030251,4.444856,4,0.028919,0.02356745,0.12832433,0.01011191,-0.01511804,0.00969582
1.416144,0.027296,0.017870,2.412291,1,0.020250,0.00236080,0.11741467,0.27882391,0.00508288,0.00499096
1.916514,0.219633,0.046318,3.777327,4,0.044355,0.02411447,0.08613046,0.01342022,-0.01240049,0.00637625
1.020584,0.194435,0.018358,4.255640,4,0.019942,0.04548109,0.24585907,-0.00325540,-0.03871782,0.03272081
0.596296,0.116361,0.015307,3.820282,3,0.014179,0.05653317,0.47154048,-0.02011939,-0.02123302,-0.02194435
0.335091,0.100646,0.041594,5.844452,2,0.045562,0.05209226,0.53902537,-0.03554151,-0.06184848,0.03312955
0.236184,0.155034,0.037716,2.789374,3,0.044752,0.13512148,0.91145939,-0.23857360,0.11719010,-0.45502251
0.533711,0.101041,0.034022,3.441069,4,0.032859,0.05763388,0.53877509,-0.02350168,0.01878092,-0.08215182
1.036982,0.037488,0.001208,2.218119,1,0.001346,0.00633913,0.17107788,0.00009957,0.02518349,0.04568560
1.118882,0.136215,0.010061,3.029480,3,0.011066,0.02885597,0.22189549,-0.00019391,-0.01170366,0.00246002
0.375569,0.163592,0.004016,2.001249,4,0.004402,0.13404098,0.81781268,-0.14798857,0.22587465,-0.23027712
1.359964,0.103376,0.019084,3.951769,4,0.020999,0.01397917,0.16158031,0.03239081,-0.00887167,0.00558470
0.790633,0.290201,0.003003,1.477342,4,0.003165,0.10471013,0.35989544,-0.02185157,0.07588808,-0.06471451
0.870789,0.187620,0.037551,4.219147,1,0.044753,0.02970130,0.17148769,0.00181782,-0.02664698,0.02335565
0.533335,0.298878,0.018403,4.297483,4,0.020320,0.16778933,0.56192183,-0.10532774,-0.22164375,0.28108859
0.407715,0.291128,0.015244,7.600214,1,0.016290,0.09385924,0.32091463,-0.01927786,-0.20503178,0.44683734
0.275652,0.185748,0.043287,1.110780,2,0.046102,0.09491622,0.51684350,-0.04645187,0.37805861,0.48108655
0.458070,0.120767,0.028790,3.096865,3,0.031169,0.06845421,0.58738136,-0.04344416,0.04572243,-0.12332313
1.772910,0.249265,0.015650,1.939883,4,0.017409,0.02586059,0.11508369,0.00264140,-0.00618318,0.00058786
1.138074,0.144282,0.037994,4.504107,4,0.039881,0.02561485,0.18985885,0.00166476,-0.02039428,0.01618037
1.358931,0.021015,0.027889,2.045919,4,0.028182,0.00364003,0.16503441,0.01136436,0.01925960,0.05311865
1.039171,0.112639,0.005786,4.261775,4,0.004969,0.03041791,0.25396860,0.00215770,-0.02339778,0.01759927
1.920647,0.011131,0.025406,2.166180,3,0.030029,0.00000001,0.00001806,0.02795828,0.00000010,0.00000139
0.502553,0.042977,0.037383,5.440739,2,0.045367,0.01230968,0.39002520,0.59496731,0.00287506,-0.01677089
0.612406,0.093079,0.022586,2.316035,1,0.021292,0.02381436,0.24718687,-0.00051987,0.05585373,0.01237563
1.247633,0.256674,0.018372,6.627244,1,0.019153,0.03237095,0.12745108,-0.00102983,-0.02587724,0.02068617
1.324397,0.096476,0.048527,4.277444,3,0.055317,0.00868133,0.13675712,0.17753592,-0.00579900,0.00385493
1.730630,0.187980,0.039675,1.556435,4,0.032756,0.03693624,0.10027172,0.12872534,0.00404053,-0.00751837
0.620178,0.111784,0.007676,6.170912,2,0.008779,0.04254789,0.38973111,-0.01014635,-0.05596029,0.07245106
1.988173,0.048137,0.008979,1.937037,2,0.008481,0.00519864,0.09639262,0.01590129,0.00292162,-0.00059496
1.526624,0.230455,0.010871,4.651859,4,0.008869,0.03665553,0.14002658,0.00488166,-0.02372665,0.01535717
1.470670,0.171642,0.015873,2.796854,2,0.019045,0.02188146,0.14234272,0.00579734,-0.01008194,0.00430258
1.005798,0.055734,0.029064,4.598121,1,0.031907,0.00761954,0.15418401,0.02592705,-0.00503418,0.00304715
0.648242,0.238461,0.004079,4.216344,4,0.004709,0.11488099,0.48371416,-0.04487857,-0.12587513,0.13159311
0.672186,0.241380,0.003752,2.392980,2,0.003013,0.08876839,0.36459830,-0.01897639,-0.00614413,-0.04817285
1.648190,0.295075,0.048653,1.530451,2,0.057623,0.02859864,0.11653893,0.00818556,0.00239303,-0.00398958
0.141079,0.244846,0.022701,4.508140,1,0.026216,0.12922451,0.52609634,-0.07136922,-0.24185693,0.31832990
0.639923,0.293591,0.045102,2.463535,2,0.044689,0.10117140,0.33772415,-0.02331525,-0.03401951,-0.02650907
1.180652,0.164417,0.010891,5.786295,3,0.008837,0.03579863,0.19831754,0.00410806,-0.02986633,0.02491512
1.156864,0.084939,0.040386,4.612003,3,0.033548,0.02541999,0.15945841,0.40146217,-0.01970552,0.01518408
1.666983,0.165799,0.001930,3.214081,4,0.001719,0.02218053,0.12985633,-0.00014831,-0.01184724,0.00629413
1.397185,0.176791,0.045943,6.401751,2,0.045482,0.02189071,0.11756568,0.00027162,-0.01563344,0.01116472
1.749085,0.063494,0.020417,1.248247,2,0.021804,0.00620358,0.11325382,0.02565802,0.02407936,0.05250425
0.445889,0.186940,0.009461,1.966936,4,0.008155,0.13211975,0.68553865,-0.10218022,0.15750119,-0.21004383
0.840710,0.241414,0.020028,3.872648,1,0.016999,0.04769044,0.19130862,-0.00266345,-0.04290435,0.03743977
0.536277,0.078181,0.032751,1.161760,3,0.029225,0.04107963,0.45035166,0.06988539,0.35857353,1.53235328
0.776401,0.217374,0.039055,5.203388,3,0.042569,0.06137839,0.29550385,-0.01172918,-0.07036834,0.08031471
1.414004,0.215499,0.043208,3.383009,3,0.051426,0.02281898,0.13814251,0.02996193,-0.01400703,0.00853870
1.483283,0.201008,0.026132,1.297869,1,0.029353,0.02192499,0.11512709,0.00057248,0.02195615,0.00174853
0.158197,0.135396,0.028078,3.504206,4,0.033661,0.19215161,1.44145989,-0.89084232,0.04588338,-0.91218525
1.106420,0.258145,0.010707,1.521386,3,0.009442,0.05952754,0.22370112,-0.00432239,0.03190651,-0.02288311
0.820394,0.143481,0.047331,4.667436,3,0.053901,0.03326449,0.26941681,0.02136220,-0.03150478,0.02909701
1.682148,0.133270,0.025246,3.564595,3,0.030424,0.01013812,0.11130540,0.08546673,-0.00551756,0.00299542
1.234021,0.079879,0.031874,1.708348,3,0.034600,0.01211820,0.18417646,0.05743902,0.03006341,0.03258205
1.742330,0.059967,0.006146,3.956307,3,0.006766,0.00633563,0.11842651,0.01674752,-0.00337293,0.00179194
0.821970,0.045077,0.029751,2.194483,4,0.032489,0.01123979,0.32301801,0.32609376,0.06114865,0.17864896
1.636200,0.206555,0.008414,4.334248,4,0.009661,0.02442986,0.12931804,0.00252657,-0.01469401,0.00883740
1.126495,0.203219,0.016183,2.441461,4,0.018426,0.04143520,0.22170095,0.00130394,-0.01023538,-0.00287049
0.112366,0.287593,0.004123,1.267881,4,0.003489,0.37016645,1.18559384,-0.97591770,0.43005595,-1.13877320
0.687495,0.280093,0.019508,3.438444,1,0.023378,0.06238937,0.22811820,-0.00566116,-0.05307540,0.03955554
0.376092,0.221217,0.005406,2.532062,3,0.005384,0.16486658,0.73261559,-0.14815833,0.01478621,-0.24873295
0.903864,0.043332,0.004250,5.344967,3,0.004936,0.01199365,0.29847416,0.02363846,-0.00938754,0.00692034
0.972445,0.128684,0.028742,2.777350,4,0.034117,0.02593407,0.25702268,0.07669099,0.00021057,-0.00834943
1.224456,0.140745,0.044303,1.524566,2,0.053468,0.01805477,0.16949993,0.06320663,0.03018201,0.01708067
1.735844,0.125024,0.044221,4.243479,4,0.040338,0.02101161,0.08988874,0.15218189,-0.01190069,0.00673945
0.494539,0.287293,0.047979,5.129450,2,0.044513,0.11405858,0.38089079,-0.04333327,-0.17898622,0.27603632
1.403643,0.042285,0.019625,5.114310,2,0.017824,0.00795398,0.13938323,0.17386653,-0.00539350,0.00365339
1.339442,0.052021,0.033259,4.655762,4,0.028453,0.01906342,0.10523450,1.47819626,-0.01323931,0.00916501
0.375534,0.156670,0.028123,1.806597,3,0.030098,0.10145958,0.65691125,-0.08083164,0.23982900,-0.04772400
1.960994,0.016464,0.002842,2.043882,4,0.003242,0.00101275,0.09526251,0.79819274,0.00275824,0.00444755
0.274707,0.145901,0.040428,6.363416,1,0.040981,0.05208886,0.35587153,-0.01751552,-0.10187352,0.17529909
0.700133,0.141176,0.030606,2.023911,3,0.028469,0.05667252,0.37524995,-0.00672370,0.07557698,-0.03863870
1.895597,0.258565,0.022307,1.302463,4,0.021274,0.02938855,0.10332756,0.00174840,0.00793781,-0.00456214
1.441555,0.073984,0.042872,1.997570,4,0.035306,0.02994976,0.08408581,1.23024297,0.00925467,-0.01570298
1.811081,0.076370,0.002869,1.542395,2,0.002666,0.00877327,0.11180799,0.00050764,0.01194932,0.00465687
1.594588,0.062882,0.038619,2.631345,1,0.039924,0.00609070,0.10045180,0.00124058,-0.00047672,-0.00060428
0.259894,0.169184,0.049327,1.979470,4,0.044286,0.16715172,0.90986502,-0.27802280,0.27715206,-0.47553593
1.958771,0.065076,0.003360,6.553216,1,0.002861,0.00587333,0.08635029,0.00156063,-0.00299784,0.00153015
1.547619,0.154825,0.017877,4.036038,4,0.018875,0.01975665,0.13511118,0.00116141,-0.01219658,0.00752387
1.301347,0.201278,0.041311,5.184187,1,0.049154,0.01986397,0.11098348,0.00436009,-0.01500789,0.01133796
1.942128,0.121466,0.005676,5.878178,3,0.005296,0.01275033,0.10022281,0.00090057,-0.00656225,0.00337742
0.615304,0.027339,0.043992,3.992636,4,0.038180,0.02456585,0.33456856,5.93653345,0.03922098,-0.06879006
0.952205,0.220673,0.016296,1.697961,3,0.013747,0.06312405,0.26854044,-0.00444782,0.03882410,-0.03297516
1.278920,0.271434,0.030639,4.625535,1,0.029291,0.03371210,0.12146525,-0.00089522,-0.02564796,0.01950791
1.161558,0.053564,0.002150,5.103251,3,0.002312,0.01140560,0.21584003,-0.00038756,-0.00871649,0.00662384
0.659480,0.239155,0.001273,3.109867,4,0.001549,0.11443655,0.47723770,-0.04212667,-0.07177547,0.01978593
1.464884,0.241617,0.003009,1.280793,3,0.003291,0.03683363,0.15442964,-0.00133599,0.02776712,-0.00448849
1.464184,0.156359,0.026266,1.006931,3,0.028270,0.02091267,0.14744136,0.00505183,0.05731106,0.07607514
0.357725,0.190342,0.028279,3.933867,3,0.023472,0.14474811,0.71774471,-0.14668562,-0.13612175,0.02618710
0.298399,0.052192,0.012018,4.688141,1,0.009871,0.02233178,0.40758836,0.00519739,0.04497331,-0.08845720
1.523298,0.248189,0.041950,2.267363,2,0.040559,0.03383780,0.12789027,0.00028225,-0.01261754,0.00376405
1.498205,0.279580,0.008931,4.151975,2,0.008016,0.04020649,0.14017031,-0.00111849,-0.02619337,0.01706073
1.175525,0.080563,0.036412,2.093923,4,0.040369,0.01110870,0.19220759,0.18301883,0.01664331,0.00669885
1.500120,0.128646,0.017952,1.598613,4,0.021289,0.01377245,0.14358056,0.06589738,0.01489922,0.00337716
0.799701,0.083681,0.004833,2.909828,3,0.005023,0.02906967,0.35068908,-0.00560115,0.01978645,-0.02304907
1.313433,0.048010,0.021895,5.428766,3,0.023345,0.00632294,0.15989769,0.08385874,-0.00458203,0.00331771
1.691313,0.190279,0.028795,3.789870,1,0.024347,0.01989153,0.09289865,0.00387623,-0.01136951,0.00649573
0.513061,0.289739,0.017459,1.185233,4,0.018576,0.15413225,0.52964056,-0.07539647,0.23535177,-0.08995189
1.361956,0.237132,0.001907,1.460986,2,0.001847,0.03907648,0.16344690,-0.00161861,0.02033790,-0.00994687
1.891461,0.139078,0.021689,1.152904,4,0.024555,0.01019888,0.10116269,0.05226050,0.01782689,0.01525982
1.289759,0.206294,0.046828,1.604928,4,0.054116,0.02668368,0.16956756,0.03965314,0.01728398,-0.00474888
1.411548,0.296742,0.022691,5.940762,3,0.026254,0.03894222,0.14355674,0.00078679,-0.02751983,0.01944784
0.765224,0.069610,0.040486,1.873920,2,0.047136,0.01575791,0.28764346,0.15849997,0.07656284,0.19064665
0.661258,0.244854,0.032133,5.099924,3,0.035214,0.08866139,0.37281877,-0.02783979,-0.11323316,0.14329396
1.015924,0.231229,0.008707,5.703713,2,0.007501,0.05334797,0.22608313,-0.00448307,-0.05117392,0.04907783
1.446147,0.128941,0.043747,4.239362,1,0.036206,0.01682256,0.10004330,0.03209649,-0.01106664,0.00727274
0.983101,0.054386,0.001607,3.874148,1,0.001298,0.00994409,0.17985016,0.00006405,-0.00287506,-0.00101776
1.522509,0.230606,0.011099,3.233644,3,0.010596,0.03384527,0.14251044,-0.00081282,-0.01983628,0.01156764
0.872705,0.225217,0.008918,1.336201,2,0.010480,0.05856993,0.26674232,-0.00637186,0.08792864,0.00765529
1.533076,0.166049,0.037477,3.654389,2,0.038632,0.01995351,0.12225244,-0.00049141,-0.01201090,0.00721262
0.303416,0.053760,0.046988,4.178657,4,0.046132,0.05025337,0.87968409,-0.05992675,0.12734187,-0.18705985
0.105850,0.085242,0.028163,1.667670,4,0.033866,0.11102508,1.39519906,-0.37899059,0.87409818,2.46518445
0.130421,0.275526,0.036557,2.880561,4,0.032469,0.39914483,1.25200212,-1.68822861,-0.45171177,-0.12117860
1.190324,0.264280,0.045811,7.432161,1,0.055808,0.02549736,0.10694015,0.00183863,-0.02139064,0.01794535
1.462333,0.205208,0.025923,3.338694,4,0.031055,0.02242275,0.14203577,0.03159814,-0.01331747,0.00785519
1.980688,0.210603,0.005995,4.355942,3,0.007041,0.01934726,0.09816688,0.00100882,-0.00972498,0.00488829
0.726344,0.205537,0.008647,5.828151,1,0.007985,0.04621567,0.22317483,-0.00396115,-0.05802403,0.07265882
1.712986,0.214667,0.012690,5.639266,3,0.013850,0.02350420,0.11595600,0.00055452,-0.01370415,0.00799023
1.519239,0.155495,0.029692,2.660061,1,0.030117,0.01683068,0.10837279,-0.00036554,-0.00680057,0.00237476
1.300826,0.286709,0.009700,3.909338,1,0.011190,0.03763825,0.13291641,-0.00109406,-0.02716979,0.01958690
0.274211,0.127582,0.023244,2.669090,3,0.019885,0.11742179,0.87551200,-0.15567932,0.18400687,-0.38019347
0.271421,0.202407,0.040171,3.189893,4,0.040794,0.20011203,0.95734787,-0.43366861,-0.09773338,-0.27026102
1.181563,0.124960,0.010550,7.797018,1,0.009016,0.01823117,0.13987681,0.00060279,-0.01540106,0.01301041
1.081418,0.218211,0.031599,3.656110,1,0.036852,0.03019613,0.14708890,0.00027624,-0.02255744,0.01655877
1.252355,0.013323,0.040973,1.912666,2,0.037321,0.00798952,0.06358564,9.24150848,0.04974041,0.02004244
